pl_name,hostname,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,gaia_dr3_id
Kepler-276 b,Kepler-276,0.119,,,Gaia DR3 2052304325169514880
Kepler-276 b,Kepler-276,0.116,,,Gaia DR3 2052304325169514880
Kepler-276 b,Kepler-276,0.1181,,,Gaia DR3 2052304325169514880
Kepler-277 c,Kepler-277,0.214,,,Gaia DR3 2100389610777053056
Kepler-277 c,Kepler-277,0.2129,,,Gaia DR3 2100389610777053056
Kepler-277 c,Kepler-277,0.2095,,,Gaia DR3 2100389610777053056
Kepler-277 c,Kepler-277,0.2095,,,Gaia DR3 2100389610777053056
Kepler-277 c,Kepler-277,0.2095,,,Gaia DR3 2100389610777053056
Kepler-277 c,Kepler-277,0.21781,0.00309,-0.00309,Gaia DR3 2100389610777053056
Kepler-278 c,Kepler-278,0.294,,,Gaia DR3 2052881912366613376
Kepler-278 c,Kepler-278,0.287,0.007,-0.007,Gaia DR3 2052881912366613376
Kepler-278 c,Kepler-278,0.2938,,,Gaia DR3 2052881912366613376
Kepler-278 c,Kepler-278,0.3027,,,Gaia DR3 2052881912366613376
Kepler-278 c,Kepler-278,0.30256,0.00269,-0.00269,Gaia DR3 2052881912366613376
Kepler-278 c,Kepler-278,0.276,,,Gaia DR3 2052881912366613376
Kepler-278 c,Kepler-278,0.2938,,,Gaia DR3 2052881912366613376
Kepler-278 c,Kepler-278,0.2938,,,Gaia DR3 2052881912366613376
Kepler-279 b,Kepler-279,0.112,,,Gaia DR3 2102456726998624640
Kepler-279 b,Kepler-279,0.1099,,,Gaia DR3 2102456726998624640
Kepler-279 b,Kepler-279,0.114,,,Gaia DR3 2102456726998624640
Kepler-279 b,Kepler-279,0.1077,,,Gaia DR3 2102456726998624640
Kepler-279 b,Kepler-279,0.1077,,,Gaia DR3 2102456726998624640
Kepler-279 b,Kepler-279,0.1077,,,Gaia DR3 2102456726998624640
TOI-4127 b,TOI-4127,0.3081,0.0055,-0.0058,Gaia DR3 1111639314047794944
TOI-4137 b,TOI-4137,0.05222,0.00089,-0.00096,Gaia DR3 497750842338402560
Kepler-56 b,Kepler-56,0.103,,,Gaia DR3 2077617930392844800
Kepler-56 b,Kepler-56,0.104,,,Gaia DR3 2077617930392844800
Kepler-56 b,Kepler-56,0.103,,,Gaia DR3 2077617930392844800
Kepler-56 b,Kepler-56,0.1028,0.0037,-0.0037,Gaia DR3 2077617930392844800
Kepler-56 b,Kepler-56,0.103,,,Gaia DR3 2077617930392844800
Kepler-56 b,Kepler-56,0.1113862791,,,Gaia DR3 2077617930392844800
Kepler-56 b,Kepler-56,0.1046,,,Gaia DR3 2077617930392844800
Kepler-56 b,Kepler-56,0.11149,0.00228,-0.00228,Gaia DR3 2077617930392844800
TOI-4145 A b,TOI-4145 A,0.04823,0.00075,-0.00079,Gaia DR3 568619413331898240
Kepler-282 e,Kepler-282,0.252,,,Gaia DR3 2106739943262307200
Kepler-282 e,Kepler-282,0.23332,0.00133,-0.00133,Gaia DR3 2106739943262307200
Kepler-282 e,Kepler-282,0.2427,,,Gaia DR3 2106739943262307200
Kepler-282 e,Kepler-282,0.2427,,,Gaia DR3 2106739943262307200
Kepler-282 e,Kepler-282,0.2269,,,Gaia DR3 2106739943262307200
Kepler-282 e,Kepler-282,0.2427,,,Gaia DR3 2106739943262307200
TOI-4153 b,TOI-4153,0.06311,0.00084,-0.00096,Gaia DR3 2299246592282070400
Kepler-284 c,Kepler-284,0.213,,,Gaia DR3 2128818411627270528
Kepler-284 c,Kepler-284,0.2125,,,Gaia DR3 2128818411627270528
Kepler-284 c,Kepler-284,0.20076,0.00231,-0.00231,Gaia DR3 2128818411627270528
Kepler-284 c,Kepler-284,0.2125,,,Gaia DR3 2128818411627270528
Kepler-284 c,Kepler-284,0.2099,,,Gaia DR3 2128818411627270528
Kepler-284 c,Kepler-284,0.2125,,,Gaia DR3 2128818411627270528
Kepler-284 c,Kepler-284,0.214,,,Gaia DR3 2128818411627270528
Kepler-286 c,Kepler-286,0.045,,,Gaia DR3 2129503716608032256
Kepler-286 c,Kepler-286,0.042,,,Gaia DR3 2129503716608032256
Kepler-286 c,Kepler-286,0.04215,0.00051,-0.00051,Gaia DR3 2129503716608032256
Kepler-286 c,Kepler-286,0.0448,,,Gaia DR3 2129503716608032256
Kepler-286 c,Kepler-286,0.0448,,,Gaia DR3 2129503716608032256
Kepler-286 c,Kepler-286,0.0416,,,Gaia DR3 2129503716608032256
Kepler-286 c,Kepler-286,0.0448,,,Gaia DR3 2129503716608032256
Kepler-287 b,Kepler-287,0.145,,,Gaia DR3 2129509381668153984
Kepler-287 b,Kepler-287,0.1422,,,Gaia DR3 2129509381668153984
Kepler-287 b,Kepler-287,0.1433,,,Gaia DR3 2129509381668153984
Kepler-287 b,Kepler-287,0.14404,0.00161,-0.00161,Gaia DR3 2129509381668153984
Kepler-287 b,Kepler-287,0.1433,,,Gaia DR3 2129509381668153984
Kepler-287 b,Kepler-287,0.142,,,Gaia DR3 2129509381668153984
Kepler-287 b,Kepler-287,0.1433,,,Gaia DR3 2129509381668153984
TOI-4184 b,TOI-4184,0.0336,0.0015,-0.0015,Gaia DR3 4620574887039870720
HD 35843 c,HD 35843,0.25,0.01,-0.01,Gaia DR3 4799563663371481344
Kepler-110 b,Kepler-110,0.1091,,,Gaia DR3 2128925579652377472
Kepler-110 b,Kepler-110,0.107,,,Gaia DR3 2128925579652377472
Kepler-110 b,Kepler-110,0.1091,,,Gaia DR3 2128925579652377472
Kepler-110 b,Kepler-110,0.109,,,Gaia DR3 2128925579652377472
Kepler-110 b,Kepler-110,0.1072,,,Gaia DR3 2128925579652377472
Kepler-110 b,Kepler-110,0.10616,0.00104,-0.00104,Gaia DR3 2128925579652377472
Kepler-110 b,Kepler-110,0.1091,,,Gaia DR3 2128925579652377472
Kepler-290 b,Kepler-290,0.1103,,,Gaia DR3 2105538623730974848
Kepler-290 b,Kepler-290,0.1103,,,Gaia DR3 2105538623730974848
Kepler-290 b,Kepler-290,0.1099,,,Gaia DR3 2105538623730974848
Kepler-290 b,Kepler-290,0.11,,,Gaia DR3 2105538623730974848
Kepler-290 b,Kepler-290,0.1103,,,Gaia DR3 2105538623730974848
Kepler-290 b,Kepler-290,0.10649,0.00106,-0.00106,Gaia DR3 2105538623730974848
Kepler-290 b,Kepler-290,0.108,,,Gaia DR3 2105538623730974848
TOI-4201 b,TOI-4201,0.03924,0.00069,-0.00069,Gaia DR3 2997312063605005056
TOI-4201 b,TOI-4201,0.04,0.001,-0.001,Gaia DR3 2997312063605005056
TOI-4201 b,TOI-4201,0.03944,0.00039,-0.0004,Gaia DR3 2997312063605005056
TOI-4201 b,TOI-4201,0.0398,0.002,-0.0022,Gaia DR3 2997312063605005056
Kepler-292 d,Kepler-292,0.0701,,,Gaia DR3 2077140987172577408
Kepler-292 d,Kepler-292,0.0701,,,Gaia DR3 2077140987172577408
Kepler-292 d,Kepler-292,0.0701,,,Gaia DR3 2077140987172577408
Kepler-292 d,Kepler-292,0.068,,,Gaia DR3 2077140987172577408
Kepler-292 d,Kepler-292,0.06864,0.00066,-0.00066,Gaia DR3 2077140987172577408
Kepler-292 d,Kepler-292,0.068,,,Gaia DR3 2077140987172577408
Kepler-292 d,Kepler-292,0.0675,,,Gaia DR3 2077140987172577408
TOI-4214 b,TOI-4214,0.05018,0.00077,-0.00094,Gaia DR3 3032656414642552192
Kepler-294 b,Kepler-294,0.046,0.0005,-0.0005,Gaia DR3 2130315224909221120
Kepler-294 b,Kepler-294,0.0469,,,Gaia DR3 2130315224909221120
Kepler-294 b,Kepler-294,0.0473,,,Gaia DR3 2130315224909221120
Kepler-294 b,Kepler-294,0.047,,,Gaia DR3 2130315224909221120
Kepler-294 b,Kepler-294,0.0473,,,Gaia DR3 2130315224909221120
Kepler-294 b,Kepler-294,0.048,,,Gaia DR3 2130315224909221120
Kepler-294 b,Kepler-294,0.0473,,,Gaia DR3 2130315224909221120
Kepler-296 d,Kepler-296,0.1052,,,Gaia DR3 2132069633148965888
Kepler-296 d,Kepler-296,0.122,,,Gaia DR3 2132069633148965888
Kepler-296 d,Kepler-296,0.123,,,Gaia DR3 2132069633148965888
Kepler-296 d,Kepler-296,0.118,0.02,-0.02,Gaia DR3 2132069633148965888
Kepler-296 d,Kepler-296,0.115,,,Gaia DR3 2132069633148965888
Kepler-296 d,Kepler-296,0.104,,,Gaia DR3 2132069633148965888
Kepler-296 d,Kepler-296,0.10386,0.00529,-0.00529,Gaia DR3 2132069633148965888
Kepler-296 d,Kepler-296,0.104,,,Gaia DR3 2132069633148965888
Kepler-296 d,Kepler-296,0.104,,,Gaia DR3 2132069633148965888
Kepler-297 c,Kepler-297,0.3532,,,Gaia DR3 2131748747552136960
Kepler-297 c,Kepler-297,0.3532,,,Gaia DR3 2131748747552136960
Kepler-297 c,Kepler-297,0.3532,,,Gaia DR3 2131748747552136960
Kepler-297 c,Kepler-297,0.336,,,Gaia DR3 2131748747552136960
Kepler-297 c,Kepler-297,0.33923,0.00359,-0.00359,Gaia DR3 2131748747552136960
Kepler-297 c,Kepler-297,0.355,,,Gaia DR3 2131748747552136960
Kepler-297 c,Kepler-297,0.3292,,,Gaia DR3 2131748747552136960
Kepler-1669 b,Kepler-1669,0.0745,,,Gaia DR3 2073652546016392448
Kepler-1669 b,Kepler-1669,0.0729,,,Gaia DR3 2073652546016392448
Kepler-1669 b,Kepler-1669,0.074,,,Gaia DR3 2073652546016392448
Kepler-1669 b,Kepler-1669,0.0729,,,Gaia DR3 2073652546016392448
Kepler-1669 b,Kepler-1669,0.0729,,,Gaia DR3 2073652546016392448
Kepler-302 b,Kepler-302,0.1878,,,Gaia DR3 2078195212660287616
Kepler-302 b,Kepler-302,0.19112,0.0021,-0.0021,Gaia DR3 2078195212660287616
Kepler-302 b,Kepler-302,0.193,,,Gaia DR3 2078195212660287616
Kepler-302 b,Kepler-302,0.191,,,Gaia DR3 2078195212660287616
Kepler-302 b,Kepler-302,0.1878,,,Gaia DR3 2078195212660287616
Kepler-302 b,Kepler-302,0.1882,,,Gaia DR3 2078195212660287616
Kepler-302 b,Kepler-302,0.1878,,,Gaia DR3 2078195212660287616
Kepler-306 b,Kepler-306,0.053,,,Gaia DR3 2102067396802935680
Kepler-306 b,Kepler-306,0.04955,0.00047,-0.00047,Gaia DR3 2102067396802935680
Kepler-306 b,Kepler-306,0.0521,,,Gaia DR3 2102067396802935680
Kepler-306 b,Kepler-306,0.05,,,Gaia DR3 2102067396802935680
Kepler-306 b,Kepler-306,0.0521,,,Gaia DR3 2102067396802935680
Kepler-306 b,Kepler-306,0.0521,,,Gaia DR3 2102067396802935680
Kepler-306 b,Kepler-306,0.05,,,Gaia DR3 2102067396802935680
NGTS-24 b,NGTS-24,0.0479,0.0028,-0.003,Gaia DR3 5397086969654628864
Kepler-84 c,Kepler-84,0.1078,,,Gaia DR3 2073776859551124992
Kepler-84 c,Kepler-84,0.1078,,,Gaia DR3 2073776859551124992
Kepler-84 c,Kepler-84,0.108,,,Gaia DR3 2073776859551124992
Kepler-84 c,Kepler-84,0.1078,,,Gaia DR3 2073776859551124992
Kepler-84 c,Kepler-84,0.1072,,,Gaia DR3 2073776859551124992
Kepler-509 b,Kepler-509,0.2412,,,Gaia DR3 2129495057954829952
Kepler-509 b,Kepler-509,0.242,,,Gaia DR3 2129495057954829952
Kepler-509 b,Kepler-509,0.23702,0.00228,-0.00228,Gaia DR3 2129495057954829952
Kepler-509 b,Kepler-509,0.2412,,,Gaia DR3 2129495057954829952
Kepler-509 b,Kepler-509,0.2412,,,Gaia DR3 2129495057954829952
Kepler-509 b,Kepler-509,0.2384,,,Gaia DR3 2129495057954829952
Kepler-1756 b,Kepler-1756,0.0313,,,Gaia DR3 2076572092984362880
Kepler-1756 b,Kepler-1756,0.0313,,,Gaia DR3 2076572092984362880
Kepler-1756 b,Kepler-1756,0.0313,,,Gaia DR3 2076572092984362880
Kepler-1756 b,Kepler-1756,0.0319,,,Gaia DR3 2076572092984362880
Kepler-1756 b,Kepler-1756,0.031,,,Gaia DR3 2076572092984362880
Kepler-309 c,Kepler-309,0.349,,,Gaia DR3 2086315415269037696
Kepler-309 c,Kepler-309,0.351,,,Gaia DR3 2086315415269037696
Kepler-309 c,Kepler-309,0.349,,,Gaia DR3 2086315415269037696
Kepler-309 c,Kepler-309,0.401,,,Gaia DR3 2086315415269037696
Kepler-309 c,Kepler-309,0.349,,,Gaia DR3 2086315415269037696
Kepler-309 c,Kepler-309,0.381,,,Gaia DR3 2086315415269037696
Kepler-309 c,Kepler-309,0.40811,0.00284,-0.00284,Gaia DR3 2086315415269037696
Kepler-309 c,Kepler-309,0.34966,0.01549,-0.01549,Gaia DR3 2086315415269037696
LP 890-9 b,LP 890-9,0.01875,0.0001,-0.0001,Gaia DR3 4886243456388510720
Kepler-65 b,Kepler-65,0.035,0.002,-0.001,Gaia DR3 2102119176929154304
Kepler-65 b,Kepler-65,0.03518,0.00018,-0.00018,Gaia DR3 2102119176929154304
Kepler-65 b,Kepler-65,0.035,,,Gaia DR3 2102119176929154304
Kepler-65 b,Kepler-65,0.0354,,,Gaia DR3 2102119176929154304
Kepler-65 b,Kepler-65,0.0351625172,,,Gaia DR3 2102119176929154304
Kepler-65 b,Kepler-65,0.0354,,,Gaia DR3 2102119176929154304
Kepler-65 b,Kepler-65,0.0354,,,Gaia DR3 2102119176929154304
Kepler-65 b,Kepler-65,0.035,,,Gaia DR3 2102119176929154304
Kepler-466 c,Kepler-466,0.046,,,Gaia DR3 2134719834131370496
Kepler-466 c,Kepler-466,0.04658,0.00048,-0.00048,Gaia DR3 2134719834131370496
Kepler-466 c,Kepler-466,0.046,,,Gaia DR3 2134719834131370496
Kepler-466 c,Kepler-466,0.0465,,,Gaia DR3 2134719834131370496
Kepler-466 c,Kepler-466,0.047,,,Gaia DR3 2134719834131370496
Kepler-466 c,Kepler-466,0.046,,,Gaia DR3 2134719834131370496
Kepler-23 d,Kepler-23,0.1235,,,Gaia DR3 2135019107451751168
Kepler-23 d,Kepler-23,0.128,,,Gaia DR3 2135019107451751168
Kepler-23 d,Kepler-23,0.124,,,Gaia DR3 2135019107451751168
Kepler-23 d,Kepler-23,0.12012,0.00094,-0.00094,Gaia DR3 2135019107451751168
Kepler-23 d,Kepler-23,0.1235,,,Gaia DR3 2135019107451751168
Kepler-23 d,Kepler-23,0.1235,,,Gaia DR3 2135019107451751168
Kepler-23 d,Kepler-23,0.122,,,Gaia DR3 2135019107451751168
TOI-4336 A b,TOI-4336 A,0.0849,0.00073,-0.00075,Gaia DR3 6113245033656232448
TOI-4336 A b,TOI-4336 A,0.0872,0.0013,-0.0014,Gaia DR3 6113245033656232448
Kepler-119 c,Kepler-119,0.0489,,,Gaia DR3 2077236713401973888
Kepler-119 c,Kepler-119,0.0489,,,Gaia DR3 2077236713401973888
Kepler-119 c,Kepler-119,0.0489,,,Gaia DR3 2077236713401973888
Kepler-119 c,Kepler-119,0.049,,,Gaia DR3 2077236713401973888
Kepler-119 c,Kepler-119,0.049,,,Gaia DR3 2077236713401973888
Kepler-119 c,Kepler-119,0.049,,,Gaia DR3 2077236713401973888
TOI-4342 b,TOI-4342,0.0519,0.0002,-0.00021,Gaia DR3 6355915466181029376
TOI-4342 b,TOI-4342,0.05251,0.00011,-0.00011,Gaia DR3 6355915466181029376
TOI-4342 c,TOI-4342,0.0804,0.00032,-0.00031,Gaia DR3 6355915466181029376
TOI-4342 c,TOI-4342,0.0814,0.00017,-0.00017,Gaia DR3 6355915466181029376
Kepler-121 c,Kepler-121,0.2138,,,Gaia DR3 2100654421280638976
Kepler-121 c,Kepler-121,0.216,,,Gaia DR3 2100654421280638976
Kepler-121 c,Kepler-121,0.2138,,,Gaia DR3 2100654421280638976
Kepler-121 c,Kepler-121,0.2144,,,Gaia DR3 2100654421280638976
Kepler-121 c,Kepler-121,0.2138,,,Gaia DR3 2100654421280638976
Kepler-121 c,Kepler-121,0.221,,,Gaia DR3 2100654421280638976
TOI-4364 b,TOI-4364,0.04753,0.00053,-0.00054,Gaia DR3 3210444215030339584
Kepler-450 c,Kepler-450,0.1332,,,Gaia DR3 2135590578620605568
Kepler-450 c,Kepler-450,0.13351,0.00074,-0.00074,Gaia DR3 2135590578620605568
Kepler-450 c,Kepler-450,0.128,,,Gaia DR3 2135590578620605568
Kepler-450 c,Kepler-450,0.1332,,,Gaia DR3 2135590578620605568
Kepler-450 c,Kepler-450,0.1332,,,Gaia DR3 2135590578620605568
Kepler-450 c,Kepler-450,0.1324,,,Gaia DR3 2135590578620605568
Kepler-130 b,Kepler-130,0.0799,,,Gaia DR3 2101305259145506816
Kepler-130 b,Kepler-130,0.0795,,,Gaia DR3 2101305259145506816
Kepler-130 b,Kepler-130,0.08,,,Gaia DR3 2101305259145506816
Kepler-130 b,Kepler-130,0.0795,,,Gaia DR3 2101305259145506816
Kepler-130 b,Kepler-130,0.07925,0.00079,-0.00079,Gaia DR3 2101305259145506816
Kepler-130 b,Kepler-130,0.0792124243,,,Gaia DR3 2101305259145506816
Kepler-130 b,Kepler-130,0.079,,,Gaia DR3 2101305259145506816
Kepler-130 b,Kepler-130,0.0795,,,Gaia DR3 2101305259145506816
TOI-4377 b,TOI-4377,0.0579,0.001,-0.0011,Gaia DR3 5197568146570178176
Kepler-1663 b,Kepler-1663,0.113,,,Gaia DR3 2129578826996503040
Kepler-1663 b,Kepler-1663,0.1059,,,Gaia DR3 2129578826996503040
Kepler-1663 b,Kepler-1663,0.1059,,,Gaia DR3 2129578826996503040
Kepler-1663 b,Kepler-1663,0.1059,,,Gaia DR3 2129578826996503040
Kepler-1663 b,Kepler-1663,0.1072,,,Gaia DR3 2129578826996503040
Kepler-133 b,Kepler-133,0.0791,,,Gaia DR3 2086718317558873984
Kepler-133 b,Kepler-133,0.0791,,,Gaia DR3 2086718317558873984
Kepler-133 b,Kepler-133,0.08356,0.00141,-0.00141,Gaia DR3 2086718317558873984
Kepler-133 b,Kepler-133,0.083,,,Gaia DR3 2086718317558873984
Kepler-133 b,Kepler-133,0.0791,,,Gaia DR3 2086718317558873984
Kepler-133 b,Kepler-133,0.0791,,,Gaia DR3 2086718317558873984
Kepler-133 b,Kepler-133,0.08,,,Gaia DR3 2086718317558873984
Kepler-529 c,Kepler-529,0.1065,,,Gaia DR3 2131505514964760832
Kepler-529 c,Kepler-529,0.1065,,,Gaia DR3 2131505514964760832
Kepler-529 c,Kepler-529,0.1075,,,Gaia DR3 2131505514964760832
Kepler-529 c,Kepler-529,0.1065,,,Gaia DR3 2131505514964760832
Kepler-529 c,Kepler-529,0.112,,,Gaia DR3 2131505514964760832
TOI-4406 b,TOI-4406,0.201,0.005,-0.005,Gaia DR3 4910452812646300544
Kepler-149 d,Kepler-149,0.5642,,,Gaia DR3 2100015089629466112
Kepler-149 d,Kepler-149,0.559,,,Gaia DR3 2100015089629466112
Kepler-149 d,Kepler-149,0.5463,,,Gaia DR3 2100015089629466112
Kepler-149 d,Kepler-149,0.5463,,,Gaia DR3 2100015089629466112
Kepler-149 d,Kepler-149,0.57959,0.00603,-0.00603,Gaia DR3 2100015089629466112
Kepler-149 d,Kepler-149,0.5463,,,Gaia DR3 2100015089629466112
Kepler-149 d,Kepler-149,0.571,,,Gaia DR3 2100015089629466112
Kepler-152 c,Kepler-152,0.3658,,,Gaia DR3 2105435544515167232
Kepler-152 c,Kepler-152,0.3623,,,Gaia DR3 2105435544515167232
Kepler-152 c,Kepler-152,0.3658,,,Gaia DR3 2105435544515167232
Kepler-152 c,Kepler-152,0.356,,,Gaia DR3 2105435544515167232
Kepler-152 c,Kepler-152,0.365,,,Gaia DR3 2105435544515167232
Kepler-152 c,Kepler-152,0.35708,0.00454,-0.00454,Gaia DR3 2105435544515167232
Kepler-152 c,Kepler-152,0.3658,,,Gaia DR3 2105435544515167232
Kepler-153 c,Kepler-153,0.237,,,Gaia DR3 2119711156811669120
Kepler-153 c,Kepler-153,0.232,0.00283,-0.00283,Gaia DR3 2119711156811669120
Kepler-153 c,Kepler-153,0.238,,,Gaia DR3 2119711156811669120
Kepler-153 c,Kepler-153,0.2337,,,Gaia DR3 2119711156811669120
Kepler-153 c,Kepler-153,0.2337,,,Gaia DR3 2119711156811669120
Kepler-153 c,Kepler-153,0.2337,,,Gaia DR3 2119711156811669120
Kepler-153 c,Kepler-153,0.2337,,,Gaia DR3 2119711156811669120
TOI-4438 b,TOI-4438,0.0511,0.0015,-0.0037,Gaia DR3 4606416269652179328
TOI-4438 b,TOI-4438,0.0534,0.0037,-0.0037,Gaia DR3 4606416269652179328
TOI-4443.01,TOI-4443,0.029962645,,,Gaia DR3 4529634417760144896
Kepler-553 c,Kepler-553,0.898,0.015,-0.012,Gaia DR3 2086498312157538688
Kepler-553 c,Kepler-553,0.9084,,,Gaia DR3 2086498312157538688
Kepler-553 c,Kepler-553,0.9166,,,Gaia DR3 2086498312157538688
Kepler-553 c,Kepler-553,0.9166,,,Gaia DR3 2086498312157538688
Kepler-553 c,Kepler-553,0.9166,,,Gaia DR3 2086498312157538688
Kepler-553 c,Kepler-553,0.859,,,Gaia DR3 2086498312157538688
Kepler-553 c,Kepler-553,0.89585,0.01,-0.01,Gaia DR3 2086498312157538688
Kepler-157 b,Kepler-157,0.028,,,Gaia DR3 2052941389074846336
Kepler-157 b,Kepler-157,0.028,,,Gaia DR3 2052941389074846336
Kepler-157 b,Kepler-157,0.0285,,,Gaia DR3 2052941389074846336
Kepler-157 b,Kepler-157,0.0275,,,Gaia DR3 2052941389074846336
Kepler-157 b,Kepler-157,0.0285,,,Gaia DR3 2052941389074846336
Kepler-157 b,Kepler-157,0.0285,,,Gaia DR3 2052941389074846336
Kepler-157 b,Kepler-157,0.02776,0.00031,-0.00031,Gaia DR3 2052941389074846336
TOI-4463 A b,TOI-4463 A,0.04036,0.00074,-0.00082,Gaia DR3 4524517290642206336
TOI-4465 b,TOI-4465,0.416,0.014,-0.014,Gaia DR3 4521842556801236352
TOI-4487 A b,TOI-4487 A,0.05448,0.00085,-0.00086,Gaia DR3 2083061376251298688
Ross 176 b,Ross 176,0.0464,0.0012,-0.001,Gaia DR3 2083391813854073856
Kepler-160 b,Kepler-160,0.0498,,,Gaia DR3 2102587087846067712
Kepler-160 b,Kepler-160,0.05,,,Gaia DR3 2102587087846067712
Kepler-160 b,Kepler-160,0.0498,,,Gaia DR3 2102587087846067712
Kepler-160 b,Kepler-160,0.05511,0.0019,-0.0037,Gaia DR3 2102587087846067712
Kepler-160 b,Kepler-160,0.052,,,Gaia DR3 2102587087846067712
Kepler-160 b,Kepler-160,0.0498,,,Gaia DR3 2102587087846067712
Kepler-160 b,Kepler-160,0.0506,,,Gaia DR3 2102587087846067712
Kepler-160 b,Kepler-160,0.0519,0.0006,-0.0006,Gaia DR3 2102587087846067712
TOI-4495 c,TOI-4495,0.06323,0.00075,-0.00076,Gaia DR3 2099011888349441536
TOI-4495 c,TOI-4495,0.061732577,,,Gaia DR3 2099011888349441536
TOI-4495 b,TOI-4495,0.03957,0.00047,-0.00047,Gaia DR3 2099011888349441536
Kepler-162 b,Kepler-162,0.068,,,Gaia DR3 2078852754973778560
Kepler-162 b,Kepler-162,0.068,,,Gaia DR3 2078852754973778560
Kepler-162 b,Kepler-162,0.07,,,Gaia DR3 2078852754973778560
Kepler-162 b,Kepler-162,0.07234,0.00078,-0.00078,Gaia DR3 2078852754973778560
Kepler-162 b,Kepler-162,0.068,,,Gaia DR3 2078852754973778560
Kepler-162 b,Kepler-162,0.069,,,Gaia DR3 2078852754973778560
Kepler-162 b,Kepler-162,0.068,,,Gaia DR3 2078852754973778560
TOI-4504 c,TOI-4504,0.3569,0.0066,-0.0069,Gaia DR3 5289275864525400704
TOI-4504 b,TOI-4504,0.03392,0.00068,-0.00068,Gaia DR3 5289275864525400704
TOI-4507 b,TOI-4507,0.456,0.005,-0.005,Gaia DR3 4657949756881138176
Kepler-164 d,Kepler-164,0.1897,,,Gaia DR3 2130889204338693504
Kepler-164 d,Kepler-164,0.194,,,Gaia DR3 2130889204338693504
Kepler-164 d,Kepler-164,0.1897,,,Gaia DR3 2130889204338693504
Kepler-164 d,Kepler-164,0.1826,,,Gaia DR3 2130889204338693504
Kepler-164 d,Kepler-164,0.187,,,Gaia DR3 2130889204338693504
Kepler-164 d,Kepler-164,0.18695,0.00197,-0.00197,Gaia DR3 2130889204338693504
Kepler-164 d,Kepler-164,0.1897,,,Gaia DR3 2130889204338693504
TOI-4515 b,TOI-4515,0.118,0.001,-0.001,Gaia DR3 289464440515102976
HD 20329 b,HD 20329,0.018,0.0003,-0.0003,Gaia DR3 30398648945512960
Kepler-167 e,Kepler-167,1.883,0.027,-0.027,Gaia DR3 2051933102555095936
Kepler-167 e,Kepler-167,0.854,,,Gaia DR3 2051933102555095936
Kepler-167 e,Kepler-167,1.86,,,Gaia DR3 2051933102555095936
Kepler-167 e,Kepler-167,1.89,0.058,-0.067,Gaia DR3 2051933102555095936
Kepler-167 e,Kepler-167,1.881,,,Gaia DR3 2051933102555095936
Kepler-167 e,Kepler-167,1.88757,0.018,-0.018,Gaia DR3 2051933102555095936
Kepler-167 e,Kepler-167,1.881,,,Gaia DR3 2051933102555095936
TOI-4551 b,TOI-4551,0.0994,0.003,-0.0032,Gaia DR3 3476605537386300032
Kepler-168 b,Kepler-168,0.0543,,,Gaia DR3 2076454926274192128
Kepler-168 b,Kepler-168,0.0547,,,Gaia DR3 2076454926274192128
Kepler-168 b,Kepler-168,0.0543,,,Gaia DR3 2076454926274192128
Kepler-168 b,Kepler-168,0.056,,,Gaia DR3 2076454926274192128
Kepler-168 b,Kepler-168,0.0543,,,Gaia DR3 2076454926274192128
Kepler-168 b,Kepler-168,0.055,,,Gaia DR3 2076454926274192128
TOI-4559 b,TOI-4559,0.0359,0.0008,-0.0008,Gaia DR3 6173120554255287808
TOI-4562 b,TOI-4562,0.768,0.005,-0.005,Gaia DR3 5288681857665822080
Kepler-176 b,Kepler-176,0.0568,,,Gaia DR3 2078286197246582016
Kepler-176 b,Kepler-176,0.055,,,Gaia DR3 2078286197246582016
Kepler-176 b,Kepler-176,0.0559,,,Gaia DR3 2078286197246582016
Kepler-176 b,Kepler-176,0.058,,,Gaia DR3 2078286197246582016
Kepler-176 b,Kepler-176,0.0568,,,Gaia DR3 2078286197246582016
Kepler-176 b,Kepler-176,0.05753,0.00045,-0.00045,Gaia DR3 2078286197246582016
Kepler-176 b,Kepler-176,0.0568,,,Gaia DR3 2078286197246582016
Kepler-177 b,Kepler-177,0.2184,,,Gaia DR3 2106339927188171776
Kepler-177 b,Kepler-177,0.2222,,,Gaia DR3 2106339927188171776
Kepler-177 b,Kepler-177,0.223,,,Gaia DR3 2106339927188171776
Kepler-177 b,Kepler-177,0.2222,,,Gaia DR3 2106339927188171776
Kepler-177 b,Kepler-177,0.2222,,,Gaia DR3 2106339927188171776
Kepler-177 b,Kepler-177,0.21101,0.00181,-0.00181,Gaia DR3 2106339927188171776
Kepler-178 d,Kepler-178,0.3926,,,Gaia DR3 2130634667395736704
Kepler-178 d,Kepler-178,0.397,,,Gaia DR3 2130634667395736704
Kepler-178 d,Kepler-178,0.3926,,,Gaia DR3 2130634667395736704
Kepler-178 d,Kepler-178,0.3962,,,Gaia DR3 2130634667395736704
Kepler-178 d,Kepler-178,0.391,0.00424,-0.00424,Gaia DR3 2130634667395736704
Kepler-178 d,Kepler-178,0.397,,,Gaia DR3 2130634667395736704
Kepler-178 d,Kepler-178,0.3926,,,Gaia DR3 2130634667395736704
TOI-4600 b,TOI-4600,0.349,0.021,-0.021,Gaia DR3 1631416599805196544
TOI-4602.01,TOI-4602,0.05099712,,,Gaia DR3 169256041140206848
